"","x"
"1362","BRCA2"
"1363","BRCA2"
"1364","BRCA2"
"1365","BRCA2"
"1366","BRCA2"
"1367","BRCA2"
"1368","BRCA2"
"1369","BRCA2"
"1370","BRCA2"
"1371","BRCA2"
"1372","BRCA2"
"1373","BRCA2"
"1374","BRCA2"
"1375","BRCA2"
"1376","BRCA2"
"1377","BRCA2"
"1378","BRCA2"
"1379","BRCA2"
"1380","BRCA2"
"1381","BRCA2"
"1382","BRCA2"
"1383","BRCA2"
"1384","BRCA2"
"1385","BRCA2"
"1386","BRCA2"
"1387","BRCA2"
"1388","BRCA2"
"1389","BRCA2"
"1390","BRCA2"
"1391","BRCA2"
"1392","BRCA2"
"1393","BRCA2"
"1394","BRCA2"
"1395","BRCA2"
"1396","BRCA2"
"1397","BRCA2"
"1398","BRCA2"
"1399","BRCA2"
"1400","BRCA2"
"1401","BRCA2"
"1402","BRCA2"
"1403","BRCA2"
"1404","BRCA2"
"1405","BRCA2"
"1406","BRCA2"
"1407","BRCA2"
"1408","BRCA2"
"1409","BRCA2"
"1410","BRCA2"
"1411","BRCA2"
"1412","BRCA2"
"1413","BRCA2"
"1414","BRCA2"
"1415","BRCA2"
"1416","BRCA2"
"1417","BRCA2"
"1418","BRCA2"
"1419","BRCA2"
"1420","BRCA2"
"1421","BRCA2"
"1422","BRCA2"
"1423","BRCA2"
"1424","BRCA2"
"1425","BRCA2"
"1426","BRCA2"
"1427","BRCA2"
"1428","BRCA2"
"1429","BRCA2"
"1430","BRCA2"
"1431","BRCA2"
"1432","BRCA2"
"1433","BRCA2"
"1434","BRCA2"
"1435","BRCA2"
"1436","BRCA2"
"1437","BRCA2"
"1438","BRCA2"
"1439","BRCA2"
"1440","BRCA2"
"1441","BRCA2"
"1442","BRCA2"
"1443","BRCA2"
"1444","BRCA2"
"1445","BRCA2"
"1446","BRCA2"
"1447","BRCA2"
"1448","BRCA2"
"1449","BRCA2"
"1450","BRCA2"
"1451","BRCA2"
"1452","BRCA2"
"1453","BRCA2"
"1454","BRCA2"
"1455","BRCA2"
"1456","BRCA2"
"1457","BRCA2"
"1458","BRCA2"
"1459","BRCA2"
"1460","BRCA2"
"1461","BRCA2"
"1462","BRCA2"
"1463","BRCA2"
"1464","BRCA2"
"1465","BRCA2"
"1466","BRCA2"
"1467","BRCA2"
"1468","BRCA2"
"1469","BRCA2"
"1470","BRCA2"
"1471","BRCA2"
"1472","BRCA2"
"1473","BRCA2"
"1474","BRCA2"
"1475","BRCA2"
"1476","BRCA2"
"1477","BRCA2"
"1478","BRCA2"
"1479","BRCA2"
"1480","BRCA2"
"1481","BRCA2"
"1482","BRCA2"
"1483","BRCA2"
"1484","BRCA2"
"1485","BRCA2"
"1486","BRCA2"
"1487","BRCA2"
"1488","BRCA2"
"1489","BRCA2"
"1490","BRCA2"
"1491","BRCA2"
"1492","BRCA2"
"1493","BRCA2"
"1494","BRCA2"
"1495","BRCA2"
"1496","BRCA2"
"1497","BRCA2"
"1498","BRCA2"
"1499","BRCA2"
"1500","BRCA2"
"1501","BRCA2"
"1502","BRCA2"
"1503","BRCA2"
"1504","BRCA2"
"1505","BRCA2"
"1506","BRCA2"
"1507","BRCA2"
"1508","BRCA2"
"1509","BRCA2"
"1510","BRCA2"
"1511","BRCA2"
"1512","BRCA2"
"1513","BRCA2"
"1514","BRCA2"
"1515","BRCA2"
"1516","BRCA2"
"1517","BRCA2"
"1518","BRCA2"
"1519","BRCA2"
"1520","BRCA2"
"1521","BRCA2"
"1522","BRCA2"
"1523","BRCA2"
"1524","BRCA2"
"1525","BRCA2"
"1526","BRCA2"
"1527","BRCA2"
"1528","BRCA2"
"1529","BRCA2"
"1530","BRCA2"
"1531","BRCA2"
"1532","BRCA2"
"1533","BRCA2"
"1534","BRCA2"
"1535","BRCA2"
"1536","BRCA2"
"1537","BRCA2"
"1538","BRCA2"
"1539","BRCA2"
"1540","BRCA2"
"1541","BRCA2"
"1542","BRCA2"
"1543","BRCA2"
"1544","BRCA2"
"1545","BRCA2"
"1546","BRCA2"
"1547","BRCA2"
"1548","BRCA2"
"1549","BRCA2"
"1550","BRCA2"
"1551","BRCA2"
"1552","BRCA2"
"1553","BRCA2"
"1554","BRCA2"
"1555","BRCA2"
"1556","BRCA2"
"1557","BRCA2"
"1558","BRCA2"
"1559","BRCA2"
"1560","BRCA2"
"1561","BRCA2"
"1562","BRCA2"
"1563","BRCA2"
"1564","BRCA2"
"1565","BRCA2"
"1566","BRCA2"
"1567","BRCA2"
"1568","BRCA2"
"1569","BRCA2"
"1570","BRCA2"
"1571","BRCA2"
"1572","BRCA2"
"1573","BRCA2"
"1574","BRCA2"
"1575","BRCA2"
"1576","BRCA2"
"1577","BRCA2"
"1578","BRCA2"
"1579","BRCA2"
"1580","BRCA2"
"1581","BRCA2"
"1582","BRCA2"
"1583","BRCA2"
"1584","BRCA2"
"1585","BRCA2"
"1586","BRCA2"
"1587","BRCA2"
"1588","BRCA2"
"1589","BRCA2"
"1590","BRCA2"
"1591","BRCA2"
"1592","BRCA2"
"1593","BRCA2"
"1594","BRCA2"
"1595","BRCA2"
"1596","BRCA2"
"1597","BRCA2"
"1598","BRCA2"
"1599","BRCA2"
"1600","BRCA2"
"1601","BRCA2"
"1602","BRCA2"
"1603","BRCA2"
"1604","BRCA2"
"1605","BRCA2"
"1606","BRCA2"
"1607","BRCA2"
"1608","BRCA2"
"1609","BRCA2"
"1610","BRCA2"
"1611","BRCA2"
"1612","BRCA2"
"1613","BRCA2"
"1614","BRCA2"
"1615","BRCA2"
"1616","BRCA2"
"1617","BRCA2"
"1618","BRCA2"
"1619","BRCA2"
"1620","BRCA2"
"1621","BRCA2"
"1622","BRCA2"
"1623","BRCA2"
"1624","BRCA2"
"1625","BRCA2"
"1626","BRCA2"
"1627","BRCA2"
"1628","BRCA2"
"1629","BRCA2"
"1630","BRCA2"
"1631","BRCA2"
"1632","BRCA2"
"1633","BRCA2"
"1634","BRCA2"
"1635","BRCA2"
"1636","BRCA2"
"1637","BRCA2"
"1638","BRCA2"
"1639","BRCA2"
"1640","BRCA2"
"1641","BRCA2"
"1642","BRCA2"
"1643","BRCA2"
"1644","BRCA2"
"1645","BRCA2"
"1646","BRCA2"
"1647","BRCA2"
"1648","BRCA2"
"1649","BRCA2"
"1650","BRCA2"
"1651","BRCA2"
"1652","BRCA2"
"1653","BRCA2"
"1654","BRCA2"
"1655","BRCA2"
"1656","BRCA2"
"1657","BRCA2"
"1658","BRCA2"
"1659","BRCA2"
"1660","BRCA2"
"1661","BRCA2"
"1662","BRCA2"
"1663","BRCA2"
"1664","BRCA2"
"1665","BRCA2"
"1666","BRCA2"
"1667","BRCA2"
"1668","BRCA2"
"1669","BRCA2"
"1670","BRCA2"
"1671","BRCA2"
"1672","BRCA2"
"1673","BRCA2"
"1674","BRCA2"
"1675","BRCA2"
"1676","BRCA2"
"1677","BRCA2"
"1678","BRCA2"
"1679","BRCA2"
"1680","BRCA2"
"1681","BRCA2"
"1682","BRCA2"
"1683","BRCA2"
"1684","BRCA2"
"1685","BRCA2"
"1686","BRCA2"
"1687","BRCA2"
"1688","BRCA2"
"1689","BRCA2"
"1690","BRCA2"
"1691","BRCA2"
"1692","BRCA2"
"1693","BRCA2"
"1694","BRCA2"
"1695","BRCA2"
"1696","BRCA2"
"1697","BRCA2"
"1698","BRCA2"
"1699","BRCA2"
"1700","BRCA2"
"1701","BRCA2"
"1702","BRCA2"
"1703","BRCA2"
"1704","BRCA2"
"1705","BRCA2"
"1706","BRCA2"
"1707","BRCA2"
"1708","BRCA2"
"1709","BRCA2"
"1710","BRCA2"
"1711","BRCA2"
"1712","BRCA2"
"1713","BRCA2"
"1714","BRCA2"
"1715","BRCA2"
"1716","BRCA2"
"1717","BRCA2"
"1718","BRCA2"
"1719","BRCA2"
"1720","BRCA2"
"1721","BRCA2"
"1722","BRCA2"
"1723","BRCA2"
"1724","BRCA2"
"1725","BRCA2"
"1726","BRCA2"
"1727","BRCA2"
"1728","BRCA2"
"1729","BRCA2"
"1730","BRCA2"
"1731","BRCA2"
"1732","BRCA2"
"1733","BRCA2"
"1734","BRCA2"
"1735","BRCA2"
"1736","BRCA2"
"1737","BRCA2"
"1738","BRCA2"
"1739","BRCA2"
"1740","BRCA2"
"1741","BRCA2"
"1742","BRCA2"
"1743","BRCA2"
"1744","BRCA2"
"1745","BRCA2"
"1746","BRCA2"
"1747","BRCA2"
"1748","BRCA2"
"1749","BRCA2"
"1750","BRCA2"
"1751","BRCA2"
"1752","BRCA2"
"1753","BRCA2"
"1754","BRCA2"
"1755","BRCA2"
"1756","BRCA2"
"1757","BRCA2"
"1758","BRCA2"
"1759","BRCA2"
"1760","BRCA2"
"1761","BRCA2"
"1762","BRCA2"
"1763","BRCA2"
"1764","BRCA2"
"1765","BRCA2"
"1766","BRCA2"
"1767","BRCA2"
"1768","BRCA2"
"1769","BRCA2"
"1770","BRCA2"
"1771","BRCA2"
"1772","BRCA2"
"1773","BRCA2"
"1774","BRCA2"
"1775","BRCA2"
"1776","BRCA2"
"1777","BRCA2"
"1778","BRCA2"
"1779","BRCA2"
"1780","BRCA2"
"1781","BRCA2"
"1782","BRCA2"
"1783","BRCA2"
"1784","BRCA2"
"1785","BRCA2"
"1786","BRCA2"
"1787","BRCA2"
"1788","BRCA2"
"1789","BRCA2"
"1790","BRCA2"
"1791","BRCA2"
"1792","BRCA2"
"1793","BRCA2"
"1794","BRCA2"
"1795","BRCA2"
"1796","BRCA2"
"1797","BRCA2"
"1798","BRCA2"
"1799","BRCA2"
"1800","BRCA2"
"1801","BRCA2"
"1802","BRCA2"
"1803","BRCA2"
"1804","BRCA2"
"1805","BRCA2"
"1806","BRCA2"
"1807","BRCA2"
"1808","BRCA2"
"1809","BRCA2"
"1810","BRCA2"
"1811","BRCA2"
"1812","BRCA2"
"1813","BRCA2"
"1814","BRCA2"
"1815","BRCA2"
"1816","BRCA2"
"1817","BRCA2"
"1818","BRCA2"
"1819","BRCA2"
"1820","BRCA2"
"1821","BRCA2"
"1822","BRCA2"
"1823","BRCA2"
"1824","BRCA2"
"1825","BRCA2"
"1826","BRCA2"
"1827","BRCA2"
"1828","BRCA2"
"1829","BRCA2"
"1830","BRCA2"
"1831","BRCA2"
"1832","BRCA2"
"1833","BRCA2"
"1834","BRCA2"
"1835","BRCA2"
"1836","BRCA2"
"1837","BRCA2"
"1838","BRCA2"
"1839","BRCA2"
"1840","BRCA2"
"1841","BRCA2"
"1842","BRCA2"
"1843","BRCA2"
"1844","BRCA2"
"1845","BRCA2"
"1846","BRCA2"
"1847","BRCA2"
"1848","BRCA2"
"1849","BRCA2"
"1850","BRCA2"
"1851","BRCA2"
"1852","BRCA2"
"1853","BRCA2"
"1854","BRCA2"
"1855","BRCA2"
"1856","BRCA2"
"1857","BRCA2"
"1858","BRCA2"
"1859","BRCA2"
"1860","BRCA2"
"1861","BRCA2"
"1862","BRCA2"
"1863","BRCA2"
"1864","BRCA2"
"1865","BRCA2"
"1866","BRCA2"
"1867","BRCA2"
"1868","BRCA2"
"1869","BRCA2"
"1870","BRCA2"
"1871","BRCA2"
"1872","BRCA2"
"1873","BRCA2"
"1874","BRCA2"
"1875","BRCA2"
"1876","BRCA2"
"1877","BRCA2"
"1878","BRCA2"
"1879","BRCA2"
"1880","BRCA2"
"1881","BRCA2"
"1882","BRCA2"
"1883","BRCA2"
"1884","BRCA2"
"1885","BRCA2"
"1886","BRCA2"
"1887","BRCA2"
"1888","BRCA2"
"1889","BRCA2"
"1890","BRCA2"
"1891","BRCA2"
"1892","BRCA2"
"1893","BRCA2"
"1894","BRCA2"
"1895","BRCA2"
"1896","BRCA2"
"1897","BRCA2"
"1898","BRCA2"
"1899","BRCA2"
"1900","BRCA2"
"1901","BRCA2"
"1902","BRCA2"
"1903","BRCA2"
"1904","BRCA2"
"1905","BRCA2"
"1906","BRCA2"
"1907","BRCA2"
"1908","BRCA2"
"1909","BRCA2"
"1910","BRCA2"
"1911","BRCA2"
"1912","BRCA2"
"1913","BRCA2"
"1914","BRCA2"
"1915","BRCA2"
"1916","BRCA2"
"1917","BRCA2"
"1918","BRCA2"
"1919","BRCA2"
"1920","BRCA2"
"1921","BRCA2"
"1922","BRCA2"
"1923","BRCA2"
"1924","BRCA2"
"1925","BRCA2"
"1926","BRCA2"
"1927","BRCA2"
"1928","BRCA2"
"1929","BRCA2"
"1930","BRCA2"
"1931","BRCA2"
"1932","BRCA2"
"1933","BRCA2"
"1934","BRCA2"
"1935","BRCA2"
"1936","BRCA2"
"1937","BRCA2"
"1938","BRCA2"
"1939","BRCA2"
"1940","BRCA2"
"1941","BRCA2"
"1942","BRCA2"
"1943","BRCA2"
"1944","BRCA2"
"1945","BRCA2"
"1946","BRCA2"
"1947","BRCA2"
"1948","BRCA2"
"1949","BRCA2"
"1950","BRCA2"
"1951","BRCA2"
"1952","BRCA2"
"1953","BRCA2"
"1954","BRCA2"
"1955","BRCA2"
"1956","BRCA2"
"1957","BRCA2"
"1958","BRCA2"
"1959","BRCA2"
"1960","BRCA2"
"1961","BRCA2"
"1962","BRCA2"
"1963","BRCA2"
"1964","BRCA2"
"1965","BRCA2"
"1966","BRCA2"
"1967","BRCA2"
"1968","BRCA2"
"1969","BRCA2"
"1970","BRCA2"
"1971","BRCA2"
"1972","BRCA2"
"1973","BRCA2"
"1974","BRCA2"
"1975","BRCA2"
"1976","BRCA2"
"1977","BRCA2"
"1978","BRCA2"
"1979","BRCA2"
"1980","BRCA2"
"1981","BRCA2"
"1982","BRCA2"
"1983","BRCA2"
"1984","BRCA2"
"1985","BRCA2"
"1986","BRCA2"
"1987","BRCA2"
"1988","BRCA2"
"1989","BRCA2"
"1990","BRCA2"
"1991","BRCA2"
"1992","BRCA2"
"1993","BRCA2"
"1994","BRCA2"
"1995","BRCA2"
"1996","BRCA2"
"1997","BRCA2"
"1998","BRCA2"
"1999","BRCA2"
"2000","BRCA2"
"2001","BRCA2"
"2002","BRCA2"
"2003","BRCA2"
"2004","BRCA2"
"2005","BRCA2"
"2006","BRCA2"
"2007","BRCA2"
"2008","BRCA2"
"2009","BRCA2"
"2010","BRCA2"
"2011","BRCA2"
"2012","BRCA2"
"2013","BRCA2"
"2014","BRCA2"
"2015","BRCA2"
"2016","BRCA2"
"2017","BRCA2"
"2018","BRCA2"
"2019","BRCA2"
"2020","BRCA2"
"2021","BRCA2"
"2022","BRCA2"
"2023","BRCA2"
"2024","BRCA2"
"2025","BRCA2"
"2026","BRCA2"
"2027","BRCA2"
"2028","BRCA2"
"2029","BRCA2"
"2030","BRCA2"
"2031","BRCA2"
"2032","BRCA2"
"2033","BRCA2"
"2034","BRCA2"
"2035","BRCA2"
"2036","BRCA2"
"2037","BRCA2"
"2038","BRCA2"
"2039","BRCA2"
"2040","BRCA2"
"2041","BRCA2"
"2042","BRCA2"
"2043","BRCA2"
"2044","BRCA2"
"2045","BRCA2"
"2046","BRCA2"
"2047","BRCA2"
"2048","BRCA2"
"2049","BRCA2"
"2050","BRCA2"
"2051","BRCA2"
"2052","BRCA2"
"2053","BRCA2"
"2054","BRCA2"
"2055","BRCA2"
"2056","BRCA2"
"2057","BRCA2"
"2058","BRCA2"
"2059","BRCA2"
"2060","BRCA2"
"2061","BRCA2"
"2062","BRCA2"
"2063","BRCA2"
"2064","BRCA2"
"2065","BRCA2"
"2066","BRCA2"
"2067","BRCA2"
"2068","BRCA2"
"2069","BRCA2"
"2070","BRCA2"
"2071","BRCA2"
"2072","BRCA2"
"2073","BRCA2"
"2074","BRCA2"
"2075","BRCA2"
"2076","BRCA2"
"2077","BRCA2"
"2078","BRCA2"
"2079","BRCA2"
"2080","BRCA2"
"2081","BRCA2"
"2082","BRCA2"
"2083","BRCA2"
"2084","BRCA2"
"2085","BRCA2"
"2086","BRCA2"
"2087","BRCA2"
"2088","BRCA2"
"2089","BRCA2"
"2090","BRCA2"
"2091","BRCA2"
"2092","BRCA2"
"2093","BRCA2"
"2094","BRCA2"
"2095","BRCA2"
"2096","BRCA2"
"2097","BRCA2"
"2098","BRCA2"
"2099","BRCA2"
"2100","BRCA2"
"2101","BRCA2"
"2102","BRCA2"
"2103","BRCA2"
"2104","BRCA2"
"2105","BRCA2"
"2106","BRCA2"
"2107","BRCA2"
"2108","BRCA2"
"2109","BRCA2"
"2110","BRCA2"
"2111","BRCA2"
"2112","BRCA2"
"2113","BRCA2"
"2114","BRCA2"
"2115","BRCA2"
"2116","BRCA2"
"2117","BRCA2"
"2118","BRCA2"
"2119","BRCA2"
"2120","BRCA2"
"2121","BRCA2"
"2122","BRCA2"
"2123","BRCA2"
"2124","BRCA2"
"2125","BRCA2"
"2126","BRCA2"
"2127","BRCA2"
"2128","BRCA2"
"2129","BRCA2"
"2130","BRCA2"
"2131","BRCA2"
"2132","BRCA2"
"2133","BRCA2"
"2134","BRCA2"
"2135","BRCA2"
"2136","BRCA2"
"2137","BRCA2"
"2138","BRCA2"
"2139","BRCA2"
"2140","BRCA2"
"2141","BRCA2"
"2142","BRCA2"
"2143","BRCA2"
"2144","BRCA2"
"2145","BRCA2"
"2146","BRCA2"
"2147","BRCA2"
"2148","BRCA2"
"2149","BRCA2"
"2150","BRCA2"
"2151","BRCA2"
"2152","BRCA2"
"2153","BRCA2"
"2154","BRCA2"
"2155","BRCA2"
"2156","BRCA2"
"2157","BRCA2"
"2158","BRCA2"
"2159","BRCA2"
"2160","BRCA2"
"2161","BRCA2"
"2162","BRCA2"
"2163","BRCA2"
"2164","BRCA2"
"2165","BRCA2"
"2166","BRCA2"
"2167","BRCA2"
"2168","BRCA2"
"2169","BRCA2"
"2170","BRCA2"
"2171","BRCA2"
"2172","BRCA2"
"2173","BRCA2"
"2174","BRCA2"
"2175","BRCA2"
"2176","BRCA2"
"2177","BRCA2"
"2178","BRCA2"
"2179","BRCA2"
"2180","BRCA2"
"2181","BRCA2"
"2182","BRCA2"
"2183","BRCA2"
"2184","BRCA2"
"2185","BRCA2"
"2186","BRCA2"
"2187","BRCA2"
"2188","BRCA2"
"2189","BRCA2"
"2190","BRCA2"
"2191","BRCA2"
"2192","BRCA2"
"2193","BRCA2"
"2194","BRCA2"
"2195","BRCA2"
"2196","BRCA2"
"2197","BRCA2"
"2198","BRCA2"
"2199","BRCA2"
"2200","BRCA2"
"2201","BRCA2"
"2202","BRCA2"
"2203","BRCA2"
"2204","BRCA2"
"2205","BRCA2"
"2206","BRCA2"
"2207","BRCA2"
"2208","BRCA2"
"2209","BRCA2"
"2210","BRCA2"
"2211","BRCA2"
"2212","BRCA2"
"2213","BRCA2"
"2214","BRCA2"
"2215","BRCA2"
"2216","BRCA2"
"2217","BRCA2"
"2218","BRCA2"
"2219","BRCA2"
"2220","BRCA2"
"2221","BRCA2"
"2222","BRCA2"
"2223","BRCA2"
"2224","BRCA2"
"2225","BRCA2"
"2226","BRCA2"
"2227","BRCA2"
"2228","BRCA2"
"2229","BRCA2"
"2230","BRCA2"
"2231","BRCA2"
"2232","BRCA2"
"2233","BRCA2"
"2234","BRCA2"
"2235","BRCA2"
"2236","BRCA2"
"2237","BRCA2"
"2238","BRCA2"
"2239","BRCA2"
"2240","BRCA2"
"2241","BRCA2"
"2242","BRCA2"
"2243","BRCA2"
"2244","BRCA2"
"2245","BRCA2"
"2246","BRCA2"
"2247","BRCA2"
"2248","BRCA2"
"2249","BRCA2"
"2250","BRCA2"
"2251","BRCA2"
"2252","BRCA2"
"2253","BRCA2"
"2254","BRCA2"
"2255","BRCA2"
"2256","BRCA2"
"2257","BRCA2"
"2258","BRCA2"
"2259","BRCA2"
"2260","BRCA2"
"2261","BRCA2"
"2262","BRCA2"
"2263","BRCA2"
"2264","BRCA2"
"2265","BRCA2"
"2266","BRCA2"
"2267","BRCA2"
"2268","BRCA2"
"2269","BRCA2"
"2270","BRCA2"
"2271","BRCA2"
"2272","BRCA2"
"2273","BRCA2"
"2274","BRCA2"
"2275","BRCA2"
"2276","BRCA2"
"2277","BRCA2"
"2278","BRCA2"
"2279","BRCA2"
"2280","BRCA2"
"2281","BRCA2"
"2282","BRCA2"
"2283","BRCA2"
"2284","BRCA2"
"2285","BRCA2"
"2286","BRCA2"
"2287","BRCA2"
"2288","BRCA2"
"2289","BRCA2"
"2290","BRCA2"
"2291","BRCA2"
"2292","BRCA2"
"2293","BRCA2"
"2294","BRCA2"
"2295","BRCA2"
"2296","BRCA2"
"2297","BRCA2"
"2298","BRCA2"
"2299","BRCA2"
"2300","BRCA2"
"2301","BRCA2"
"2302","BRCA2"
"2303","BRCA2"
"2304","BRCA2"
"2305","BRCA2"
"2306","BRCA2"
"2307","BRCA2"
"2308","BRCA2"
"2309","BRCA2"
"2310","BRCA2"
"2311","BRCA2"
"2312","BRCA2"
"2313","BRCA2"
"2314","BRCA2"
"2315","BRCA2"
"2316","BRCA2"
"2317","BRCA2"
"2318","BRCA2"
"2319","BRCA2"
"2320","BRCA2"
"2321","BRCA2"
"2322","BRCA2"
"2323","BRCA2"
"2324","BRCA2"
"2325","BRCA2"
"2326","BRCA2"
"2327","BRCA2"
"2328","BRCA2"
"2329","BRCA2"
"2330","BRCA2"
"2331","BRCA2"
"2332","BRCA2"
"2333","BRCA2"
"2334","BRCA2"
"2335","BRCA2"
"2336","BRCA2"
"2337","BRCA2"
"2338","BRCA2"
"2339","BRCA2"
"2340","BRCA2"
"2341","BRCA2"
"2342","BRCA2"
"2343","BRCA2"
"2344","BRCA2"
"2345","BRCA2"
"2346","BRCA2"
"2347","BRCA2"
"2348","BRCA2"
"2349","BRCA2"
"2350","BRCA2"
"2351","BRCA2"
"2352","BRCA2"
"2353","BRCA2"
"2354","BRCA2"
"2355","BRCA2"
"2356","BRCA2"
"2357","BRCA2"
"2358","BRCA2"
"2359","BRCA2"
"2360","BRCA2"
"2361","BRCA2"
"2362","BRCA2"
"2363","BRCA2"
"2364","BRCA2"
"2365","BRCA2"
"2366","BRCA2"
"2367","BRCA2"
"2368","BRCA2"
"2369","BRCA2"
"2370","BRCA2"
"2371","BRCA2"
"2372","BRCA2"
"2373","BRCA2"
"2374","BRCA2"
"2375","BRCA2"
"2376","BRCA2"
"2377","BRCA2"
"2378","BRCA2"
"2379","BRCA2"
"2380","BRCA2"
"2381","BRCA2"
"2382","BRCA2"
"2383","BRCA2"
"2384","BRCA2"
"2385","BRCA2"
"2386","BRCA2"
"2387","BRCA2"
"2388","BRCA2"
"2389","BRCA2"
"2390","BRCA2"
"2391","BRCA2"
"2392","BRCA2"
"2393","BRCA2"
"2394","BRCA2"
"2395","BRCA2"
"2396","BRCA2"
"2397","BRCA2"
"2398","BRCA2"
"2399","BRCA2"
"2400","BRCA2"
"2401","BRCA2"
"2402","BRCA2"
"2403","BRCA2"
"2404","BRCA2"
"2405","BRCA2"
"2406","BRCA2"
"2407","BRCA2"
"2408","BRCA2"
"2409","BRCA2"
"2410","BRCA2"
"2411","BRCA2"
"2412","BRCA2"
"2413","BRCA2"
"2414","BRCA2"
"2415","BRCA2"
"2416","BRCA2"
"2417","BRCA2"
"2418","BRCA2"
"2419","BRCA2"
"2420","BRCA2"
"2421","BRCA2"
"2422","BRCA2"
"2423","BRCA2"
"2424","BRCA2"
"2425","BRCA2"
"2426","BRCA2"
"2427","BRCA2"
"2428","BRCA2"
"2429","BRCA2"
"2430","BRCA2"
"2431","BRCA2"
"2432","BRCA2"
"2433","BRCA2"
"2434","BRCA2"
"2435","BRCA2"
"2436","BRCA2"
"2437","BRCA2"
"2438","BRCA2"
"2439","BRCA2"
"2440","BRCA2"
"2441","BRCA2"
"2442","BRCA2"
"2443","BRCA2"
"2444","BRCA2"
"2445","BRCA2"
"2446","BRCA2"
"2447","BRCA2"
"2448","BRCA2"
"2449","BRCA2"
"2450","BRCA2"
"2451","BRCA2"
"2452","BRCA2"
"2453","BRCA2"
"2454","BRCA2"
"2455","BRCA2"
"2456","BRCA2"
"2457","BRCA2"
"2458","BRCA2"
"2459","BRCA2"
"2460","BRCA2"
"2461","BRCA2"
"2462","BRCA2"
"2463","BRCA2"
"2464","BRCA2"
"2465","BRCA2"
"2466","BRCA2"
"2467","BRCA2"
"2468","BRCA2"
"2469","BRCA2"
"2470","BRCA2"
"2471","BRCA2"
"2472","BRCA2"
"2473","BRCA2"
"2474","BRCA2"
"2475","BRCA2"
"2476","BRCA2"
"2477","BRCA2"
"2478","BRCA2"
"2479","BRCA2"
"2480","BRCA2"
"2481","BRCA2"
"2482","BRCA2"
"2483","BRCA2"
"2484","BRCA2"
"2485","BRCA2"
"2486","BRCA2"
"2487","BRCA2"
"2488","BRCA2"
"2489","BRCA2"
"2490","BRCA2"
"2491","BRCA2"
"2492","BRCA2"
"2493","BRCA2"
"2494","BRCA2"
"2495","BRCA2"
"2496","BRCA2"
"2497","BRCA2"
"2498","BRCA2"
"2499","BRCA2"
"2500","BRCA2"
"2501","BRCA2"
"2502","BRCA2"
"2503","BRCA2"
"2504","BRCA2"
"2505","BRCA2"
"2506","BRCA2"
"2507","BRCA2"
"2508","BRCA2"
"2509","BRCA2"
"2510","BRCA2"
"2511","BRCA2"
"2512","BRCA2"
"2513","BRCA2"
"2514","BRCA2"
"2515","BRCA2"
"2516","BRCA2"
"2517","BRCA2"
"2518","BRCA2"
"2519","BRCA2"
"2520","BRCA2"
"2521","BRCA2"
"2522","BRCA2"
"2523","BRCA2"
"2524","BRCA2"
"2525","BRCA2"
"2526","BRCA2"
"2527","BRCA2"
"2528","BRCA2"
"2529","BRCA2"
"2530","BRCA2"
"2531","BRCA2"
"2532","BRCA2"
"2533","BRCA2"
"2534","BRCA2"
"2535","BRCA2"
"2536","BRCA2"
"2537","BRCA2"
"2538","BRCA2"
"2539","BRCA2"
"2540","BRCA2"
"2541","BRCA2"
"2542","BRCA2"
"2543","BRCA2"
"2544","BRCA2"
"2545","BRCA2"
"2546","BRCA2"
"2547","BRCA2"
"2548","BRCA2"
"2549","BRCA2"
"2550","BRCA2"
"2551","BRCA2"
"2552","BRCA2"
"2553","BRCA2"
"2554","BRCA2"
"2555","BRCA2"
"2556","BRCA2"
"2557","BRCA2"
"2558","BRCA2"
"2559","BRCA2"
"2560","BRCA2"
"2561","BRCA2"
"2562","BRCA2"
"2563","BRCA2"
"2564","BRCA2"
"2565","BRCA2"
"2566","BRCA2"
"2567","BRCA2"
"2568","BRCA2"
"2569","BRCA2"
"2570","BRCA2"
"2571","BRCA2"
"2572","BRCA2"
"2573","BRCA2"
"2574","BRCA2"
"2575","BRCA2"
"2576","BRCA2"
"2577","BRCA2"
"2578","BRCA2"
"2579","BRCA2"
"2580","BRCA2"
"2581","BRCA2"
"2582","BRCA2"
"2583","BRCA2"
"2584","BRCA2"
"2585","BRCA2"
"2586","BRCA2"
"2587","BRCA2"
"2588","BRCA2"
"2589","BRCA2"
"2590","BRCA2"
"2591","BRCA2"
"2592","BRCA2"
"2593","BRCA2"
"2594","BRCA2"
"2595","BRCA2"
"2596","BRCA2"
"2597","BRCA2"
"2598","BRCA2"
"2599","BRCA2"
"2600","BRCA2"
"2601","BRCA2"
"2602","BRCA2"
"2603","BRCA2"
"2604","BRCA2"
"2605","BRCA2"
"2606","BRCA2"
"2607","BRCA2"
"2608","BRCA2"
"2609","BRCA2"
"2610","BRCA2"
"2611","BRCA2"
"2612","BRCA2"
"2613","BRCA2"
"2614","BRCA2"
"2615","BRCA2"
"2616","BRCA2"
"2617","BRCA2"
"2618","BRCA2"
"2619","BRCA2"
"2620","BRCA2"
"2621","BRCA2"
"2622","BRCA2"
"2623","BRCA2"
"2624","BRCA2"
"2625","BRCA2"
"2626","BRCA2"
"2627","BRCA2"
"2628","BRCA2"
"2629","BRCA2"
"2630","BRCA2"
"2631","BRCA2"
"2632","BRCA2"
"2633","BRCA2"
